Name,Platform,Year,Genre,Publisher,NA_,EU_,JP_,Other_,Global_,C_Score,U_Score
GenkaiTokkiMonsterMonpiece,PSV,2013,Strategy,Idea Factory,0,0,0.006,0,0.006,70,
ProYaky?Spirits2013,PSV,2013,Sports,Konami Digital Entertainment,0,0,0.006,0,0.006,70,
MetalMax4:GekkounoDiva,3DS,2013,Role-Playing,Kadokawa Shoten,0,0,0.006,0,0.006,70,
KyoukaiSenjounoHorizonPortable,PSP,2013,Adventure,Kadokawa Shoten,0,0,0.005,0,0.005,70,
WinningPost72013,PS3,2013,Sports,Tecmo Koei,0,0,0.005,0,0.005,70,
AtelierRorona:AlchemistofArland,PSV,2013,Role-Playing,Nippon Ichi Software,0,0,0.005,0,0.005,70,
AmnesiaCrowd,PSP,2013,Misc,Idea Factory,0,0,0.005,0,0.005,70,
SuperRobotTaisenOGInfiniteBattle,PS3,2013,Fighting,Namco Bandai Games,0,0,0.004,0,0.004,70,
DateALive:RineUtopia,PS3,2013,Adventure,Compile Heart,0,0,0.004,0,0.004,70,
DuckTales:Remastered,X360,2013,Action,Capcom,0.003,0,0,0,0.004,70,
Norn9:Norn+Nonette,PSP,2013,Adventure,Idea Factory,0,0,0.004,0,0.004,70,
AdventureTime:ExploretheDungeonBecauseIDon'tKnow!,WiiU,2013,Action,D3Publisher,0.002,0.001,0,0,0.004,70,
CookingMama5:BonAppetit!,3DS,2013,Simulation,Office Create,0,0,0.003,0,0.003,70,
SuperRobotTaisenOGSaga:MasouKishinIII-PrideofJustice,PSV,2013,Strategy,Namco Bandai Games,0,0,0.003,0,0.003,70,
Exstetra,PSV,2013,Role-Playing,FuRyu,0,0,0.003,0,0.003,70,
ToaruMajutsunoKagakunoEnsemble,PSP,2013,Adventure,Namco Bandai Games,0,0,0.003,0,0.003,70,
BrothersConflict:BrilliantBlue,PSP,2013,Adventure,Idea Factory,0,0,0.003,0,0.003,70,
Muv-LuvAlternative:TotalEclipse,PS3,2013,Simulation,5pb,0,0,0.003,0,0.003,70,
KamigaminoAsobi,PSP,2013,Adventure,Broccoli,0,0,0.003,0,0.003,70,
SamuraiWarriors2,PS3,2013,Action,Tecmo Koei,0,0,0.003,0,0.003,70,
LabyrinthCrossBlood:Infinity,PSV,2013,Role-Playing,CyberFront,0,0,0.003,0,0.003,70,
NekketsuKouhaKunio-KunSP:RantouKyousoukyoku,3DS,2013,Fighting,Arc System Works,0,0,0.003,0,0.003,70,
UrakataHakuoki,PSP,2013,Adventure,Idea Factory,0,0,0.002,0,0.002,70,
GetennoHana,PSP,2013,Misc,Tecmo Koei,0,0,0.002,0,0.002,70,
ZillionsofEnemyX:ZetsukainoCrusade,PS3,2013,Role-Playing,Nippon Ichi Software,0,0,0.002,0,0.002,70,
Saki:Achiga-HenPortable,PSP,2013,Adventure,Alchemist,0,0,0.002,0,0.002,70,
TheLegendofHeroes:TrailsintheSkySecondChapter,PS3,2013,Role-Playing,Falcom Corporation,0,0,0.002,0,0.002,70,
Ro-Kyu-Bu!LostSecret,PSP,2013,Adventure,Kadokawa Shoten,0,0,0.002,0,0.002,70,
HeroesVS,PSP,2013,Fighting,Namco Bandai Games,0,0,0.002,0,0.002,70,
DisneyInfinity,PSV,2013,Action,Disney Interactive Studios,0.001,0,0,0,0.002,70,
"HanayakaKana,WaregaIchizoku:TasogarePolarstar",PSP,2013,Adventure,Idea Factory,0,0,0.002,0,0.002,70,
WinningPost72013,PSV,2013,Sports,Tecmo Koei,0,0,0.002,0,0.002,70,
WhiteAlbum2:ShiawasenoMukougawa,PSV,2013,Adventure,Aqua Plus,0,0,0.002,0,0.002,70,
StormLover2nd,PSP,2013,Misc,D3Publisher,0,0,0.002,0,0.002,70,
ArcanaFamiglia2,PSP,2013,Adventure,Comfort,0,0,0.002,0,0.002,70,
AccelWorld:KasokunoChouten,PS3,2013,Adventure,Namco Bandai Games,0,0,0.002,0,0.002,70,
TheLegendofHeroes:TrailsintheSkyThirdChapter,PS3,2013,Role-Playing,Falcom Corporation,0,0,0.001,0,0.001,70,
NinjaGaidenSigma2,PSV,2013,Action,Tecmo Koei,0,0,0.001,0,0.001,70,
AccelWorld:KasokunoChouten,PSP,2013,Adventure,Namco Bandai Games,0,0,0.001,0,0.001,70,
PrincessArthur,PSP,2013,Misc,Idea Factory,0,0,0.001,0,0.001,70,
Sakura-SounoPetnaKanojo,PSP,2013,Adventure,Kadokawa Games,0,0,0.001,0,0.001,70,
Nyaruko-San:NafushigataiGamenoYounaMono,PSV,2013,Adventure,5pb,0,0,0.001,0,0.001,70,
DaiyanoKuninoAlice:WonderfulMirrorWorld,PSP,2013,Adventure,Quinrose,0,0,0.001,0,0.001,70,
ShirahananoOri:HiironoKakera4-ShikinoUta,PSP,2013,Adventure,Idea Factory,0,0,0.001,0,0.001,70,
Sakura-SounoPetnaKanojo,PSV,2013,Adventure,Kadokawa Games,0,0,0.001,0,0.001,70,
Exstetra,3DS,2013,Role-Playing,FuRyu,0,0,0.001,0,0.001,70,
RomeoVs.Juliet,PSP,2013,Adventure,Quinrose,0,0,0.001,0,0.001,70,
Onigokko!Portable,PSP,2013,Adventure,Alchemist,0,0,0.001,0,0.001,70,
GrisaianoKajitsu:LaFruitdelaGrisaia,PSP,2013,Adventure,Prototype,0,0,0.001,0,0.001,70,
ProYaky?Spirits2014,PS3,2014,Sports,Konami Digital Entertainment,0,0,0.015555556,0,0.015555556,70,
Kuroko'sBasketball:MiracleGame,3DS,2014,Sports,Namco Bandai Games,0,0,0.011111111,0,0.011111111,70,
ProYaky?Spirits2014,PSP,2014,Sports,Konami Digital Entertainment,0,0,0.01,0,0.01,70,
DynastyWarriors8:Empires,PS3,2014,Action,Tecmo Koei,0,0,0.01,0,0.01,70,tbd
JustDanceWiiU,WiiU,2014,Misc,Nintendo,0,0,0.01,0,0.01,70,
ProYaky?Spirits2014,PSV,2014,Sports,Konami Digital Entertainment,0,0,0.007777778,0,0.007777778,70,
HyperdimensionNeptuniaVictory,PSV,2014,Role-Playing,Compile Heart,0,0,0.007777778,0,0.007777778,70,
GundamTryAgeSP,3DS,2014,Strategy,Namco Bandai Games,0,0,0.007777778,0,0.007777778,70,
LegoBatman3:BeyondGotham,PC,2014,Action,Warner Bros. Interactive Entertainment,0,0.006666667,0,0,0.006666667,70,6.8
SuperRobotWarsOGSagaMasouKishinF:CoffinoftheEnd,PS3,2014,Strategy,Namco Bandai Games,0,0,0.006666667,0,0.006666667,70,
TheLegendofHeroesVII:TheTrailofBlue,PSV,2014,Role-Playing,Nihon Falcom Corporation,0,0,0.006666667,0,0.006666667,70,
ChaosRingsIII,PSV,2014,Role-Playing,Square Enix,0,0,0.006666667,0,0.006666667,70,
NobunaganoYabou:Souzou,PS4,2014,Strategy,Tecmo Koei,0,0,0.006666667,0,0.006666667,70,
Nobunaga'sAmbition:SphereofInfluence,PSV,2014,Strategy,Tecmo Koei,0,0,0.005555556,0,0.005555556,70,
SherlockHolmes:Crimes&Punishments,X360,2014,Adventure,Focus Home Interactive,0.003333333,0.002222222,0,0,0.005555556,70,
SuperHeroineChronicle,PSV,2014,Role-Playing,Namco Bandai Games,0,0,0.005555556,0,0.005555556,70,
SherlockHolmes:Crimes&Punishments,PC,2014,Adventure,Focus Home Interactive,0,0.005555556,0,0,0.005555556,70,
AtelierAyesha:TheAlchemistofDusk,PSV,2014,Role-Playing,Tecmo Koei,0,0,0.005555556,0,0.005555556,70,
HakuoukiSSL:SweetSchoolLife,PSV,2014,Adventure,Idea Factory,0,0,0.005555556,0,0.005555556,70,
Amagami,PSV,2014,Adventure,Kadokawa Games,0,0,0.004444444,0,0.004444444,70,
WarriorsOrochi3,XOne,2014,Action,Tecmo Koei,0.001111111,0.003333333,0,0,0.004444444,70,
BeatCity,DS,2010,Misc,THQ,0.004615385,0,0,0,0.005384615,70,tbd
SuperHeroGeneration,PSV,2014,Role-Playing,Namco Bandai Games,0,0,0.004444444,0,0.004444444,70,
SuperHeroGeneration,PS3,2014,Role-Playing,Namco Bandai Games,0,0,0.003333333,0,0.003333333,70,
JamesBond007:BloodStone,DS,2010,Shooter,Activision,0.003846154,0.000769231,0,0,0.004615385,70,tbd
InfiniteStratos2:IgnitionHearts,PSV,2014,Adventure,5pb,0,0,0.003333333,0,0.003333333,70,
SuperHeroineChronicle,PS3,2014,Role-Playing,Namco Bandai Games,0,0,0.003333333,0,0.003333333,70,
GreatEdoBlacksmith,PSV,2014,Adventure,Nippon Ichi Software,0,0,0.003333333,0,0.003333333,70,
Nisekoi:Yomeiri!?,PSV,2014,Adventure,Konami Digital Entertainment,0,0,0.003333333,0,0.003333333,70,
InfiniteStratos2:IgnitionHearts,PS3,2014,Adventure,5pb,0,0,0.003333333,0,0.003333333,70,
AMNESIAWorld,PSV,2014,Adventure,Idea Factory,0,0,0.003333333,0,0.003333333,70,
SenjounoWaltz,PSV,2014,Adventure,Idea Factory,0,0,0.003333333,0,0.003333333,70,
DiabolikLovers:VandeadCarnival,PSV,2014,Action,Idea Factory,0,0,0.002222222,0,0.002222222,70,
UtaKumi575,PSV,2014,Misc,Sega,0,0,0.002222222,0,0.002222222,70,
Motto!SoniComi,PS3,2014,Simulation,Kadokawa Games,0,0,0.002222222,0,0.002222222,70,
DateALive:ArusuInstall,PS3,2014,Adventure,Compile Heart,0,0,0.002222222,0,0.002222222,70,
Ratchet&ClankCollection,PSV,2014,Action,Sony Computer Entertainment,0,0.001111111,0,0,0.002222222,70,
GrisaianoRakuen:LeEdendelaGrisaia,PSV,2014,Adventure,Prototype,0,0,0.002222222,0,0.002222222,70,
Robotics;Notes,PSV,2014,Adventure,5pb,0,0,0.002222222,0,0.002222222,70,
GrisaianoMeikyuu:LeLabyrinthedelaGrisaia,PSV,2014,Adventure,Prototype,0,0,0.002222222,0,0.002222222,70,
Psycho-Pass,XOne,2014,Adventure,5pb,0,0,0.001111111,0,0.001111111,70,
Rewrite,PSV,2014,Adventure,Prototype,0,0,0.001111111,0,0.001111111,70,
Strider(2014),PS3,2014,Platform,Capcom,0,0,0.001111111,0,0.001111111,70,
AmnesiaLater,PSV,2014,Misc,Idea Factory,0,0,0.001111111,0,0.001111111,70,
DramaticalMurderRe:code,PSV,2014,Adventure,Nitroplus,0,0,0.001111111,0,0.001111111,70,
HanasakuManimani,PSV,2014,Adventure,5pb,0,0,0.001111111,0,0.001111111,70,
TsukigimeRanko'sLongestDay,PS3,2014,Action,Namco Bandai Games,0,0.001111111,0,0,0.001111111,70,
AiyokunoEustia,PSV,2014,Misc,dramatic create,0,0,0.001111111,0,0.001111111,70,
GirlsMode3:KirakiraCode,3DS,2015,Action,Nintendo,0,0,0.02875,0,0.02875,70,
TheatrhythmDragonQuest,3DS,2015,Misc,Square Enix,0,0,0.01875,0,0.01875,70,
ProBaseballSpirits2015,PS3,2015,Action,Konami Digital Entertainment,0,0,0.01875,0,0.01875,70,
FamistaReturns,3DS,2015,Sports,Namco Bandai Games,0,0,0.0175,0,0.0175,70,
ProBaseballSpirits2015,PSV,2015,Action,Konami Digital Entertainment,0,0,0.01625,0,0.01625,70,
SamuraiWarriors4-II,PS3,2015,Action,Tecmo Koei,0,0,0.01375,0,0.01375,70,tbd
PriParaMezase!IdolGrandPrixNo.1!,3DS,2015,Misc,Takara Tomy,0,0,0.01375,0,0.01375,70,
Picross3D2,3DS,2015,Puzzle,Nintendo,0,0,0.01375,0,0.01375,70,
TaikonoTatsujin:VVersion,PSV,2015,Action,Namco Bandai Games,0,0,0.0125,0,0.0125,70,
EarthDefenseForce2025.1:TheShadowofNewDespair,PS4,2015,Action,D3Publisher,0,0,0.0125,0,0.0125,70,
SwordArtOnline:LostSong,PS3,2015,Role-Playing,Namco Bandai Games,0,0,0.0125,0,0.0125,70,
Might&MagicHeroesVII,PC,2015,Strategy,Ubisoft,0,0.01,0,0,0.01125,70,
Kuroko'sBasketball:TiestoFuture,3DS,2015,Action,Namco Bandai Games,0,0,0.01125,0,0.01125,70,
UtanoPrince-Sama:AllStarAfterSecret,PSP,2015,Action,Broccoli,0,0,0.01,0,0.01,70,
Dragon'sDogmaOnline,PS4,2015,Role-Playing,Capcom,0,0,0.01,0,0.01,70,
Aikatsu!MyNo.1Stage!,3DS,2015,Misc,Namco Bandai Games,0,0,0.01,0,0.01,70,
IA/VTColorful,PSV,2015,Misc,Marvelous Entertainment,0,0,0.00875,0,0.00875,70,
TheKoreGang,Wii,2010,Platform,Flashpoint Games,0.003076923,0,0,0,0.003076923,70,8.6
LostHeroes2,3DS,2015,Action,Namco Bandai Games,0,0,0.00875,0,0.00875,70,
GenkaiTokki:MoeroCrystal,PSV,2015,Role-Playing,Compile Heart,0,0,0.0075,0,0.0075,70,
SamuraiWarriors4:Empires,PS3,2015,Action,Tecmo Koei,0,0,0.0075,0,0.0075,70,tbd
MiracleGirlsFestival,PSV,2015,Misc,Sega,0,0,0.0075,0,0.0075,70,
SamuraiWarriors4:Empires,PSV,2015,Action,Tecmo Koei,0,0,0.0075,0,0.0075,70,tbd
Saki:Zenkoku-hen,PSV,2015,Misc,Kaga Create,0,0,0.0075,0,0.0075,70,
Chaos;Child,PSV,2015,Adventure,5pb,0,0,0.00625,0,0.00625,70,
SamuraiWarriors4-II,PSV,2015,Action,Tecmo Koei,0,0,0.00625,0,0.00625,70,tbd
NewPrinceofTennis:GototheTop,3DS,2015,Action,FuRyu,0,0,0.00625,0,0.00625,70,
MotoGP15,PS3,2015,Racing,Milestone S.r.l.,0,0.0025,0.00375,0,0.00625,70,tbd
OmegaLabyrinth,PSV,2015,Role-Playing,D3Publisher,0,0,0.00625,0,0.00625,70,
LuminousArcInfinity,PSV,2015,Action,Marvel Entertainment,0,0,0.00625,0,0.00625,70,
ToHeart2:DungeonTravelers,PSV,2015,Adventure,Aqua Plus,0,0,0.00625,0,0.00625,70,
LegendofKay,WiiU,2015,Action,Nordic Games,0.00375,0.0025,0,0,0.00625,70,
ShirentheWanderer5Plus:FortuneTowerandtheDiceofFate,PSV,2015,Action,Aksys Games,0.00125,0,0.005,0,0.00625,70,
SwordArtOnline:GameDirector'sEdition,PS4,2015,Role-Playing,Namco Bandai Games,0,0,0.00625,0,0.00625,70,
TokyoGhoul:Jail,PSV,2015,Racing,Namco Bandai Games,0,0,0.00625,0,0.00625,70,
Arslan:TheWarriorsofLegend,PS3,2015,Action,Tecmo Koei,0,0,0.00625,0,0.00625,70,tbd
AtelierEscha&Logy:AlchemistsoftheDuskSky,PSV,2015,Role-Playing,Tecmo Koei,0,0,0.00625,0,0.00625,70,
WorldTrigger:BorderlessMission,PSV,2015,Action,Namco Bandai Games,0,0,0.005,0,0.005,70,
SaintSeiya:Soldiers'Soul,PS3,2015,Fighting,Namco Bandai Games,0,0,0.005,0,0.005,70,6.3
RomanceoftheThreeKingdoms13,PS3,2015,Action,Tecmo Koei,0,0,0.005,0,0.005,70,
Dragon'sDogmaOnline,PS3,2015,Role-Playing,Capcom,0,0,0.00375,0,0.00375,70,
HigurashinoNakuKoroniIki,PSV,2015,Action,Kaga Create,0,0,0.00375,0,0.00375,70,
Bladestorm:Nightmare,PS3,2015,Action,Tecmo Koei,0,0,0.00375,0,0.00375,70,7.4
Steins;Gate0,PS3,2015,Adventure,5pb,0,0,0.00375,0,0.00375,70,
BladeArcusfromShiningEX,PS4,2015,Fighting,Sega,0,0,0.0025,0,0.0025,70,
FinalFantasyXIV:Heavensward,PS3,2015,Action,Square Enix,0.00125,0,0.00125,0,0.0025,70,8.2
BladeArcusfromShiningEX,PS3,2015,Fighting,Sega,0,0,0.0025,0,0.0025,70,
BacktotheFuture:TheGame,X360,2015,Adventure,Telltale Games,0.0025,0,0,0,0.0025,70,7.5
DevilSurvivor:OverClock,3DS,2015,Strategy,Atlus,0,0,0.0025,0,0.0025,70,
BacktotheFuture:TheGame,XOne,2015,Adventure,Telltale Games,0,0.0025,0,0,0.0025,70,7.3
WRC5:FIAWorldRallyChampionship,XOne,2015,Sports,Bigben Interactive,0,0.00125,0,0,0.00125,70,
MLB15:TheShow,PSV,2015,Sports,Sony Computer Entertainment,0.00125,0,0,0,0.00125,70,8.8
HigurashinoNakuKoroniIki,PS3,2015,Action,Kaga Create,0,0,0.00125,0,0.00125,70,
NHL16,PS3,2015,Sports,Electronic Arts,0,0.00125,0,0,0.00125,70,
NitroplusBlasterz:HeroinesInfiniteDuel,PS3,2015,Fighting,Nitroplus,0,0,0.00125,0,0.00125,70,tbd
Chaos;Child,PS4,2015,Adventure,5pb,0,0,0.00125,0,0.00125,70,
Chaos;Child,PS3,2015,Adventure,5pb,0,0,0.00125,0,0.00125,70,
YokaiWatch3,3DS,2016,Action,Level 5,0,0,0.19,0,0.19,70,
CitiesXL2011,PC,2010,Simulation,Focus Home Interactive,0,0.001538462,0,0,0.001538462,70,5.7
DragonQuestMonstersJoker3,3DS,2016,Role-Playing,Square Enix,0,0,0.09,0,0.09,70,
Toukiden2,PSV,2016,Action,Tecmo Koei,0,0,0.015714286,0,0.015714286,70,
Toukiden2,PS4,2016,Action,Tecmo Koei,0,0,0.011428571,0,0.011428571,70,
Utawarerumono:FutarinoHakuoro,PSV,2016,Misc,Aqua Plus,0,0,0.008571429,0,0.008571429,70,
SummonNight6:LostBorders,PSV,2016,Action,Namco Bandai Games,0,0,0.008571429,0,0.008571429,70,
ProjectSetsuna,PS4,2016,Role-Playing,Square Enix,0,0,0.008571429,0,0.008571429,70,
CuldceptRevolt,3DS,2016,Strategy,Nintendo,0,0,0.008571429,0,0.008571429,70,
Caligula,PSV,2016,Role-Playing,FuRyu,0,0,0.008571429,0,0.008571429,70,
Nobunaga'sAmbition:SphereofInfluence-SengokuRisshiden,PS4,2016,Misc,Tecmo Koei,0.001428571,0,0.007142857,0,0.008571429,70,
ProjectSetsuna,PSV,2016,Role-Playing,Square Enix,0,0,0.007142857,0,0.007142857,70,
Utawarerumono:FutarinoHakuoro,PS4,2016,Misc,Aqua Plus,0,0,0.007142857,0,0.007142857,70,
TeenageMutantNinjaTurtles:MutantsinManhattan,X360,2016,Action,Activision,0.001428571,0.004285714,0,0,0.005714286,70,4.3
Nobunaga'sAmbition:SphereofInfluence-SengokuRisshiden,PSV,2016,Misc,Tecmo Koei,0,0,0.005714286,0,0.005714286,70,
Haikyu!!CrossTeamMatch!,3DS,2016,Adventure,Namco Bandai Games,0,0,0.005714286,0,0.005714286,70,
BerserkandtheBandoftheHawk,PS4,2016,Action,Tecmo Koei,0,0,0.005714286,0,0.005714286,70,
Nobunaga'sAmbition:SphereofInfluence-SengokuRisshiden,PS3,2016,Misc,Tecmo Koei,0,0,0.005714286,0,0.005714286,70,
JustDance2017,X360,2016,Misc,Ubisoft,0.002857143,0.002857143,0,0,0.005714286,70,tbd
ProEvolutionSoccer2017,X360,2016,Sports,Konami Digital Entertainment,0.001428571,0.002857143,0,0,0.005714286,70,6.5
Macross?Scramble,PSV,2016,Action,Namco Bandai Games,0,0,0.005714286,0,0.005714286,70,
AchtungPanzer:Kharkov1943,PC,2010,Strategy,Mamba Games,0,0.000769231,0,0,0.001538462,70,8.3
MyHeroAcademia:BattleforAll,3DS,2016,Action,Namco Bandai Games,0,0,0.005714286,0,0.005714286,70,
DeadorAliveXtreme3:Venus,PSV,2016,Sports,Tecmo Koei,0,0,0.004285714,0,0.004285714,70,
SengokuBasara:SanadaYukimura-Den,PS4,2016,Action,Capcom,0,0,0.004285714,0,0.004285714,70,
NeedforSpeed(2015),PC,2016,Racing,Electronic Arts,0,0.004285714,0,0,0.004285714,70,
TheSims3:Generations,PC,2011,Simulation,Electronic Arts,0.033333333,0.019166667,0,0,0.0525,70,3.6
AtelierFiris:TheAlchemistoftheMysteriousJourney,PS4,2016,Role-Playing,Tecmo Koei,0,0,0.004285714,0,0.004285714,70,
Batman:ATelltaleGameSeries,X360,2016,Adventure,Telltale Games,0.001428571,0.002857143,0,0,0.004285714,70,
SummonNight6:LostBorders,PS4,2016,Action,Namco Bandai Games,0,0,0.004285714,0,0.004285714,70,
AtelierShalliePlus:AlchemistsoftheDuskSea,PSV,2016,Role-Playing,Tecmo Koei,0,0,0.004285714,0,0.004285714,70,
AonoKanatanoFourRhythm,PSV,2016,Adventure,Unknown,0,0,0.004285714,0,0.004285714,70,
DariusBurst:ChronicleSaviours,PSV,2016,Action,Kadokawa Games,0,0,0.004285714,0,0.004285714,70,
Batman:ATelltaleGameSeries,XOne,2016,Adventure,Telltale Games,0.002857143,0.001428571,0,0,0.004285714,70,4.3
SamuraiWarriors:SanadaMaru,PS4,2016,Action,Tecmo Koei,0,0,0.004285714,0,0.004285714,70,
GenkaiTokki:SevenPirates,PSV,2016,Role-Playing,Compile Heart,0,0,0.004285714,0,0.004285714,70,
KenkaBanchoOtome,PSV,2016,Action,Screenlife,0,0,0.004285714,0,0.004285714,70,
KangokutouMarySkelter,PSV,2016,Role-Playing,Compile Heart,0,0,0.004285714,0,0.004285714,70,
SengokuBasara:SanadaYukimura-Den,PS3,2016,Action,Capcom,0,0,0.004285714,0,0.004285714,70,
OnePiece:DaikaizokuColiseum,3DS,2016,Fighting,Namco Bandai Games,0,0,0.004285714,0,0.004285714,70,
HarvestMoon:SkytreeVillage,3DS,2016,Simulation,Natsume,0.002857143,0,0,0,0.004285714,70,7.4
TheLegendofHeroes:TrailsintheSkyThirdChapter,PSV,2016,Role-Playing,Nihon Falcom Corporation,0,0,0.002857143,0,0.002857143,70,
AegisofEarth:ProtonovusAssault,PS3,2016,Action,PQube,0.001428571,0.001428571,0,0,0.002857143,70,tbd
Toukiden2,PS3,2016,Action,Tecmo Koei,0,0,0.002857143,0,0.002857143,70,
Utawarerumono:FutarinoHakuoro,PS3,2016,Misc,Aqua Plus,0,0,0.002857143,0,0.002857143,70,
AtelierFiris:TheAlchemistoftheMysteriousJourney,PSV,2016,Role-Playing,Tecmo Koei,0,0,0.002857143,0,0.002857143,70,
Arslan:TheWarriorsofLegend,XOne,2016,Action,Tecmo Koei,0.001428571,0,0,0,0.002857143,70,5.8
DynastyWarriors:Eiketsuden,PS4,2016,Action,Tecmo Koei,0,0,0.002857143,0,0.002857143,70,
BerserkandtheBandoftheHawk,PSV,2016,Action,Tecmo Koei,0,0,0.002857143,0,0.002857143,70,
SamuraiWarriors:SanadaMaru,PSV,2016,Action,Tecmo Koei,0,0,0.001428571,0,0.001428571,70,
DynastyWarriors:Eiketsuden,PSV,2016,Action,Tecmo Koei,0,0,0.001428571,0,0.001428571,70,
Assassin'sCreedChronicles,XOne,2016,Action,Ubisoft,0,0.001428571,0,0,0.001428571,70,6.8
ZombiU,XOne,2016,Action,Ubisoft,0,0.001428571,0,0,0.001428571,70,
AikatsuStars!MySpecialAppeal,3DS,2016,Action,Namco Bandai Games,0,0,0.001428571,0,0.001428571,70,
KyoukainoShirayuki,PSV,2016,Action,Idea Factory,0,0,0.001428571,0,0.001428571,70,
DynastyWarriors:Eiketsuden,PS3,2016,Action,Tecmo Koei,0,0,0.001428571,0,0.001428571,70,
StrawberryNauts,PSV,2016,Adventure,Unknown,0,0,0.001428571,0,0.001428571,70,
SamuraiWarriors:SanadaMaru,PS3,2016,Action,Tecmo Koei,0,0,0.001428571,0,0.001428571,70,
NintendoPuzzleCollection,GC,2003,Puzzle,Unknown,0,0,0.0065,0,0.0065,70,
SuperRobotWarsOGSaga:MasouKishinII-RevelationofEvilGod,PSP,2010,Strategy,Namco Bandai Games,0,0,0.009230769,0,0.009230769,70,
GiFTPiA,GC,2003,Role-Playing,Unknown,0,0,0.0055,0,0.0055,70,
LuminousArc2(JPsales),DS,2008,Role-Playing,Unknown,0,0,0.006666667,0,0.006666667,70,
Zero:TsukihaminoKamen,Wii,2008,Action,Nintendo,0,0,0.005333333,0,0.005333333,70,
MegaManBattleNetwork:OperationShootingStar,DS,2009,Role-Playing,Capcom,0,0,0.005,0,0.005,70,
Prinny:CanIReallyBeTheHero?(USsales),PSP,2009,Action,NIS America,0.004285714,0,0,0,0.004285714,70,
Half-MinuteHero2,PSP,2011,Role-Playing,Rising Star Games,0,0,0.003333333,0,0.003333333,70,
BeyondtheLabyrinth,3DS,2011,Role-Playing,Unknown,0,0,0.0025,0,0.0025,70,
FullmetalAlchemist:Brotherhood,PSP,2010,Action,Unknown,0,0,0.002307692,0,0.002307692,70,
WorldofTanks,X360,2013,Shooter,Microsoft Studios,0,0.003,0,0,0.003,70,5.2
UminekonoNakuKoroniSan:ShinjitsutoGensounoYasoukyoku,PS3,2010,Adventure,Alchemist,0,0,0.001538462,0,0.001538462,70,
WiideAsobu:MetroidPrime,Wii,2009,Shooter,Nintendo,0,0,0.001428571,0,0.001428571,70,
LegacyofYs:BooksI&II,DS,2008,Role-Playing,Unknown,0.001333333,0,0,0,0.001333333,70,
MarioTennis,3DS,2012,Sports,Nintendo,0,0,0.001818182,0,0.001818182,70,
FootballManager2007,X360,2006,Sports,Sega,0,0.000588235,0,0,0.000588235,70,
AgarestSenki:Re-appearance,PS3,2012,Role-Playing,Idea Factory,0,0,0.000909091,0,0.000909091,70,
Hakuouki:ShinsengumiKitan,PS3,2012,Adventure,Unknown,0.000909091,0,0,0,0.000909091,70,
Sengoku,PC,2011,Strategy,Paradox Interactive,0,0.000833333,0,0,0.000833333,70,6.8
SamuraiWarriorsChronicles3,PSV,2014,Action,Tecmo Koei,0,0,0.006666667,0,0.006666667,70,7.9
Mariovs.DonkeyKong:TippingStars,3DS,2015,Puzzle,Nintendo,0,0,0.0075,0,0.0075,70,7.5
Mariovs.DonkeyKong:TippingStars,WiiU,2015,Puzzle,Nintendo,0,0,0.00125,0,0.00125,70,7.4
TransportFever,PC,2016,Simulation,Astragon,0,0.004285714,0,0,0.005714286,70,7
DukeNukem3D:20thAnniversaryWorldTour,XOne,2016,Shooter,Gearbox Software,0.002857143,0,0,0,0.004285714,70,tbd
SherlockHolmes:TheDevil'sDaughter,PS4,2016,Adventure,Bigben Interactive,0.001428571,0,0,0,0.001428571,70,6.8
PokemonMysteryDungeon:ExplorersofTime/ExplorersofDarkness,DS,2007,Role-Playing,Nintendo,0.114375,0.074375,0.09625,0.023125,0.308125,69,
SonicandtheSecretRings,Wii,2007,Platform,Sega,0.075625,0.074375,0.0025,0.018125,0.170625,69,6.6
DanceDanceRevolutionX2,PS2,2009,Simulation,Konami Digital Entertainment,0.077857143,0.060714286,0,0.02,0.159285714,69,tbd
MedalofHonorHeroes2,PSP,2007,Shooter,Electronic Arts,0.03125,0.024375,0.00125,0.015625,0.071875,69,7.3
CallofDuty3,Wii,2006,Shooter,Activision,0.068823529,0.049411765,0,0.013529412,0.131764706,69,6.7
WorldChampionshipPoker:FeaturingHowardLederer-AllIn,PS2,2006,Misc,Oxygen Interactive,0.048235294,0.037647059,0,0.012941176,0.098823529,69,
NeedforSpeed:Shift,PSP,2009,Racing,Electronic Arts,0.011428571,0.026428571,0.000714286,0.015,0.052857143,69,6.5
Croc:LegendoftheGobbos,PS,1997,Platform,Fox Interactive,0.060384615,0.068846154,0,0.007692308,0.136923077,69,
CrashNitroKart,PS2,2003,Racing,Vivendi Games,0.037,0.0505,0,0.01,0.0975,69,7.7
TheSimpsonsGame,DS,2007,Action,Electronic Arts,0.035,0.048125,0,0.010625,0.094375,69,7.3
DragonBall:XenoVerse,PS4,2015,Fighting,Namco Bandai Games,0.0375,0.065,0.015,0.02,0.13875,69,7.7
GuitarHeroEncore:RocksThe80s,PS2,2007,Misc,RedOctane,0.0575,0.0025,0,0.009375,0.069375,69,6.3
DanceDanceRevolution:HottestParty2,Wii,2008,Simulation,Konami Digital Entertainment,0.062666667,0.032,0.000666667,0.01,0.105333333,69,6.8
ActiveLife:OutdoorChallenge,Wii,2008,Sports,Atari,0.052,0.028666667,0.012666667,0.009333333,0.102666667,69,8.1
